Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
2;2022-03-15 09:00:00;2021-06-23;VR01;Groningen;1104;9
2;2022-03-15 09:00:00;2021-06-24;VR01;Groningen;1092;10
2;2022-03-15 09:00:00;2021-06-25;VR01;Groningen;1094;14
2;2022-03-15 09:00:00;2021-06-26;VR01;Groningen;1018;7
2;2022-03-15 09:00:00;2021-06-27;VR01;Groningen;822;13
2;2022-03-15 09:00:00;2021-06-28;VR01;Groningen;1209;25
2;2022-03-15 09:00:00;2021-06-29;VR01;Groningen;1252;25
2;2022-03-15 09:00:00;2021-06-30;VR01;Groningen;1327;34
2;2022-03-15 09:00:00;2021-07-01;VR01;Groningen;1094;31
2;2022-03-15 09:00:00;2021-07-02;VR01;Groningen;1174;67
2;2022-03-15 09:00:00;2021-07-03;VR01;Groningen;909;70
2;2022-03-15 09:00:00;2021-07-04;VR01;Groningen;1161;109
2;2022-03-15 09:00:00;2021-07-05;VR01;Groningen;1928;230
2;2022-03-15 09:00:00;2021-07-06;VR01;Groningen;2428;361
2;2022-03-15 09:00:00;2021-07-07;VR01;Groningen;2653;595
2;2022-03-15 09:00:00;2021-07-08;VR01;Groningen;3188;634
2;2022-03-15 09:00:00;2021-07-09;VR01;Groningen;3383;586
2;2022-03-15 09:00:00;2021-07-10;VR01;Groningen;2799;553
2;2022-03-15 09:00:00;2021-07-11;VR01;Groningen;2590;427
2;2022-03-15 09:00:00;2021-07-12;VR01;Groningen;3185;443
2;2022-03-15 09:00:00;2021-07-13;VR01;Groningen;3075;446
2;2022-03-15 09:00:00;2021-07-14;VR01;Groningen;2852;401
2;2022-03-15 09:00:00;2021-07-15;VR01;Groningen;2537;363
2;2022-03-15 09:00:00;2021-07-16;VR01;Groningen;2064;318
2;2022-03-15 09:00:00;2021-07-17;VR01;Groningen;1435;188
2;2022-03-15 09:00:00;2021-07-18;VR01;Groningen;1296;196
2;2022-03-15 09:00:00;2021-07-19;VR01;Groningen;1701;218
2;2022-03-15 09:00:00;2021-07-20;VR01;Groningen;1502;197
2;2022-03-15 09:00:00;2021-07-21;VR01;Groningen;1494;169
2;2022-03-15 09:00:00;2021-07-22;VR01;Groningen;1412;141
2;2022-03-15 09:00:00;2021-07-23;VR01;Groningen;1057;109
2;2022-03-15 09:00:00;2021-07-24;VR01;Groningen;783;93
2;2022-03-15 09:00:00;2021-07-25;VR01;Groningen;785;89
2;2022-03-15 09:00:00;2021-07-26;VR01;Groningen;1107;127
2;2022-03-15 09:00:00;2021-07-27;VR01;Groningen;920;94
2;2022-03-15 09:00:00;2021-07-28;VR01;Groningen;899;120
2;2022-03-15 09:00:00;2021-07-29;VR01;Groningen;853;84
2;2022-03-15 09:00:00;2021-07-30;VR01;Groningen;793;80
2;2022-03-15 09:00:00;2021-07-31;VR01;Groningen;576;38
2;2022-03-15 09:00:00;2021-08-01;VR01;Groningen;503;50
2;2022-03-15 09:00:00;2021-08-02;VR01;Groningen;888;86
2;2022-03-15 09:00:00;2021-08-03;VR01;Groningen;799;66
2;2022-03-15 09:00:00;2021-08-04;VR01;Groningen;753;70
2;2022-03-15 09:00:00;2021-08-05;VR01;Groningen;708;60
2;2022-03-15 09:00:00;2021-08-06;VR01;Groningen;686;56
2;2022-03-15 09:00:00;2021-08-07;VR01;Groningen;491;44
2;2022-03-15 09:00:00;2021-08-08;VR01;Groningen;426;43
2;2022-03-15 09:00:00;2021-08-09;VR01;Groningen;816;84
2;2022-03-15 09:00:00;2021-08-10;VR01;Groningen;723;63
2;2022-03-15 09:00:00;2021-08-11;VR01;Groningen;715;69
2;2022-03-15 09:00:00;2021-08-12;VR01;Groningen;598;49
2;2022-03-15 09:00:00;2021-08-13;VR01;Groningen;661;69
2;2022-03-15 09:00:00;2021-08-14;VR01;Groningen;429;47
2;2022-03-15 09:00:00;2021-08-15;VR01;Groningen;479;47
2;2022-03-15 09:00:00;2021-08-16;VR01;Groningen;859;86
2;2022-03-15 09:00:00;2021-08-17;VR01;Groningen;740;61
2;2022-03-15 09:00:00;2021-08-18;VR01;Groningen;594;61
2;2022-03-15 09:00:00;2021-08-19;VR01;Groningen;629;55
2;2022-03-15 09:00:00;2021-08-20;VR01;Groningen;658;58
2;2022-03-15 09:00:00;2021-08-21;VR01;Groningen;538;49
2;2022-03-15 09:00:00;2021-08-22;VR01;Groningen;575;49
2;2022-03-15 09:00:00;2021-08-23;VR01;Groningen;941;95
2;2022-03-15 09:00:00;2021-08-24;VR01;Groningen;916;66
2;2022-03-15 09:00:00;2021-08-25;VR01;Groningen;907;90
2;2022-03-15 09:00:00;2021-08-26;VR01;Groningen;810;82
2;2022-03-15 09:00:00;2021-08-27;VR01;Groningen;759;63
2;2022-03-15 09:00:00;2021-08-28;VR01;Groningen;1110;53
2;2022-03-15 09:00:00;2021-08-29;VR01;Groningen;669;50
2;2022-03-15 09:00:00;2021-08-30;VR01;Groningen;1200;72
2;2022-03-15 09:00:00;2021-08-31;VR01;Groningen;1069;80
2;2022-03-15 09:00:00;2021-09-01;VR01;Groningen;1177;77
2;2022-03-15 09:00:00;2021-09-02;VR01;Groningen;967;71
2;2022-03-15 09:00:00;2021-09-03;VR01;Groningen;929;74
2;2022-03-15 09:00:00;2021-09-04;VR01;Groningen;740;57
2;2022-03-15 09:00:00;2021-09-05;VR01;Groningen;798;43
2;2022-03-15 09:00:00;2021-09-06;VR01;Groningen;1533;74
2;2022-03-15 09:00:00;2021-09-07;VR01;Groningen;1477;84
2;2022-03-15 09:00:00;2021-09-08;VR01;Groningen;1193;55
2;2022-03-15 09:00:00;2021-09-09;VR01;Groningen;1001;54
2;2022-03-15 09:00:00;2021-09-10;VR01;Groningen;971;73
2;2022-03-15 09:00:00;2021-09-11;VR01;Groningen;643;39
2;2022-03-15 09:00:00;2021-09-12;VR01;Groningen;829;44
2;2022-03-15 09:00:00;2021-09-13;VR01;Groningen;1476;52
2;2022-03-15 09:00:00;2021-09-14;VR01;Groningen;1237;55
2;2022-03-15 09:00:00;2021-09-15;VR01;Groningen;1221;43
2;2022-03-15 09:00:00;2021-09-16;VR01;Groningen;1027;65
2;2022-03-15 09:00:00;2021-09-17;VR01;Groningen;814;49
2;2022-03-15 09:00:00;2021-09-18;VR01;Groningen;621;37
2;2022-03-15 09:00:00;2021-09-19;VR01;Groningen;683;33
2;2022-03-15 09:00:00;2021-09-20;VR01;Groningen;1470;52
2;2022-03-15 09:00:00;2021-09-21;VR01;Groningen;1205;39
2;2022-03-15 09:00:00;2021-09-22;VR01;Groningen;1005;44
2;2022-03-15 09:00:00;2021-09-23;VR01;Groningen;907;40
2;2022-03-15 09:00:00;2021-09-24;VR01;Groningen;830;52
2;2022-03-15 09:00:00;2021-09-25;VR01;Groningen;513;36
2;2022-03-15 09:00:00;2021-09-26;VR01;Groningen;669;30
2;2022-03-15 09:00:00;2021-09-27;VR01;Groningen;1211;49
2;2022-03-15 09:00:00;2021-09-28;VR01;Groningen;967;42
2;2022-03-15 09:00:00;2021-09-29;VR01;Groningen;940;37
2;2022-03-15 09:00:00;2021-09-30;VR01;Groningen;896;39
2;2022-03-15 09:00:00;2021-10-01;VR01;Groningen;851;56
2;2022-03-15 09:00:00;2021-10-02;VR01;Groningen;599;31
2;2022-03-15 09:00:00;2021-10-03;VR01;Groningen;655;35
2;2022-03-15 09:00:00;2021-10-04;VR01;Groningen;1367;76
2;2022-03-15 09:00:00;2021-10-05;VR01;Groningen;1373;66
2;2022-03-15 09:00:00;2021-10-06;VR01;Groningen;1263;70
2;2022-03-15 09:00:00;2021-10-07;VR01;Groningen;1177;70
2;2022-03-15 09:00:00;2021-10-08;VR01;Groningen;944;66
2;2022-03-15 09:00:00;2021-10-09;VR01;Groningen;725;45
2;2022-03-15 09:00:00;2021-10-10;VR01;Groningen;779;43
2;2022-03-15 09:00:00;2021-10-11;VR01;Groningen;1637;97
2;2022-03-15 09:00:00;2021-10-12;VR01;Groningen;1538;100
2;2022-03-15 09:00:00;2021-10-13;VR01;Groningen;1488;102
2;2022-03-15 09:00:00;2021-10-14;VR01;Groningen;1393;95
2;2022-03-15 09:00:00;2021-10-15;VR01;Groningen;1106;93
2;2022-03-15 09:00:00;2021-10-16;VR01;Groningen;811;55
2;2022-03-15 09:00:00;2021-10-17;VR01;Groningen;807;63
2;2022-03-15 09:00:00;2021-10-18;VR01;Groningen;1337;69
2;2022-03-15 09:00:00;2021-10-19;VR01;Groningen;1252;91
2;2022-03-15 09:00:00;2021-10-20;VR01;Groningen;1260;103
2;2022-03-15 09:00:00;2021-10-21;VR01;Groningen;1066;71
2;2022-03-15 09:00:00;2021-10-22;VR01;Groningen;986;69
2;2022-03-15 09:00:00;2021-10-23;VR01;Groningen;863;76
2;2022-03-15 09:00:00;2021-10-24;VR01;Groningen;837;100
2;2022-03-15 09:00:00;2021-10-25;VR01;Groningen;1688;141
2;2022-03-15 09:00:00;2021-10-26;VR01;Groningen;1748;155
2;2022-03-15 09:00:00;2021-10-27;VR01;Groningen;1538;126
2;2022-03-15 09:00:00;2021-10-28;VR01;Groningen;1510;152
2;2022-03-15 09:00:00;2021-10-29;VR01;Groningen;1295;113
2;2022-03-15 09:00:00;2021-10-30;VR01;Groningen;944;145
2;2022-03-15 09:00:00;2021-10-31;VR01;Groningen;1020;118
2;2022-03-15 09:00:00;2021-11-01;VR01;Groningen;1834;147
2;2022-03-15 09:00:00;2021-11-02;VR01;Groningen;1944;156
2;2022-03-15 09:00:00;2021-11-03;VR01;Groningen;2027;206
2;2022-03-15 09:00:00;2021-11-04;VR01;Groningen;2030;176
2;2022-03-15 09:00:00;2021-11-05;VR01;Groningen;2047;215
2;2022-03-15 09:00:00;2021-11-06;VR01;Groningen;1507;175
2;2022-03-15 09:00:00;2021-11-07;VR01;Groningen;1627;175
2;2022-03-15 09:00:00;2021-11-08;VR01;Groningen;2460;257
2;2022-03-15 09:00:00;2021-11-09;VR01;Groningen;2884;328
2;2022-03-15 09:00:00;2021-11-10;VR01;Groningen;2856;313
2;2022-03-15 09:00:00;2021-11-11;VR01;Groningen;2735;266
2;2022-03-15 09:00:00;2021-11-12;VR01;Groningen;2619;293
2;2022-03-15 09:00:00;2021-11-13;VR01;Groningen;1823;252
2;2022-03-15 09:00:00;2021-11-14;VR01;Groningen;1954;284
2;2022-03-15 09:00:00;2021-11-15;VR01;Groningen;3045;353
2;2022-03-15 09:00:00;2021-11-16;VR01;Groningen;3175;387
2;2022-03-15 09:00:00;2021-11-17;VR01;Groningen;3142;374
2;2022-03-15 09:00:00;2021-11-18;VR01;Groningen;3256;475
2;2022-03-15 09:00:00;2021-11-19;VR01;Groningen;3093;457
2;2022-03-15 09:00:00;2021-11-20;VR01;Groningen;2409;401
2;2022-03-15 09:00:00;2021-11-21;VR01;Groningen;2220;364
2;2022-03-15 09:00:00;2021-11-22;VR01;Groningen;3090;445
2;2022-03-15 09:00:00;2021-11-23;VR01;Groningen;3262;411
2;2022-03-15 09:00:00;2021-11-24;VR01;Groningen;3297;386
2;2022-03-15 09:00:00;2021-11-25;VR01;Groningen;3213;423
2;2022-03-15 09:00:00;2021-11-26;VR01;Groningen;3055;425
2;2022-03-15 09:00:00;2021-11-27;VR01;Groningen;2349;309
2;2022-03-15 09:00:00;2021-11-28;VR01;Groningen;2421;357
2;2022-03-15 09:00:00;2021-11-29;VR01;Groningen;3400;420
2;2022-03-15 09:00:00;2021-11-30;VR01;Groningen;3350;354
2;2022-03-15 09:00:00;2021-12-01;VR01;Groningen;3349;381
2;2022-03-15 09:00:00;2021-12-02;VR01;Groningen;3316;483
2;2022-03-15 09:00:00;2021-12-03;VR01;Groningen;2859;477
2;2022-03-15 09:00:00;2021-12-04;VR01;Groningen;1817;379
2;2022-03-15 09:00:00;2021-12-05;VR01;Groningen;1848;345
2;2022-03-15 09:00:00;2021-12-06;VR01;Groningen;2670;462
2;2022-03-15 09:00:00;2021-12-07;VR01;Groningen;2533;409
2;2022-03-15 09:00:00;2021-12-08;VR01;Groningen;2519;403
2;2022-03-15 09:00:00;2021-12-09;VR01;Groningen;2116;389
2;2022-03-15 09:00:00;2021-12-10;VR01;Groningen;1938;350
2;2022-03-15 09:00:00;2021-12-11;VR01;Groningen;1440;262
2;2022-03-15 09:00:00;2021-12-12;VR01;Groningen;1419;234
2;2022-03-15 09:00:00;2021-12-13;VR01;Groningen;2284;438
2;2022-03-15 09:00:00;2021-12-14;VR01;Groningen;2109;381
2;2022-03-15 09:00:00;2021-12-15;VR01;Groningen;2058;401
2;2022-03-15 09:00:00;2021-12-16;VR01;Groningen;1736;358
2;2022-03-15 09:00:00;2021-12-17;VR01;Groningen;1545;345
2;2022-03-15 09:00:00;2021-12-18;VR01;Groningen;1343;267
2;2022-03-15 09:00:00;2021-12-19;VR01;Groningen;1383;272
2;2022-03-15 09:00:00;2021-12-20;VR01;Groningen;1997;400
2;2022-03-15 09:00:00;2021-12-21;VR01;Groningen;1944;351
2;2022-03-15 09:00:00;2021-12-22;VR01;Groningen;2025;358
2;2022-03-15 09:00:00;2021-12-23;VR01;Groningen;1900;292
2;2022-03-15 09:00:00;2021-12-24;VR01;Groningen;1681;313
2;2022-03-15 09:00:00;2021-12-25;VR01;Groningen;949;264
2;2022-03-15 09:00:00;2021-12-26;VR01;Groningen;865;257
2;2022-03-15 09:00:00;2021-12-27;VR01;Groningen;1739;477
2;2022-03-15 09:00:00;2021-12-28;VR01;Groningen;1611;432
2;2022-03-15 09:00:00;2021-12-29;VR01;Groningen;2004;574
2;2022-03-15 09:00:00;2021-12-30;VR01;Groningen;2157;506
2;2022-03-15 09:00:00;2021-12-31;VR01;Groningen;1404;396
2;2022-03-15 09:00:00;2022-01-01;VR01;Groningen;975;378
2;2022-03-15 09:00:00;2022-01-02;VR01;Groningen;1624;555
2;2022-03-15 09:00:00;2022-01-03;VR01;Groningen;2435;846
2;2022-03-15 09:00:00;2022-01-04;VR01;Groningen;2925;998
2;2022-03-15 09:00:00;2022-01-05;VR01;Groningen;3231;845
2;2022-03-15 09:00:00;2022-01-06;VR01;Groningen;3147;852
2;2022-03-15 09:00:00;2022-01-07;VR01;Groningen;2998;779
2;2022-03-15 09:00:00;2022-01-08;VR01;Groningen;2449;704
2;2022-03-15 09:00:00;2022-01-09;VR01;Groningen;2461;842
2;2022-03-15 09:00:00;2022-01-10;VR01;Groningen;3414;1183
2;2022-03-15 09:00:00;2022-01-11;VR01;Groningen;2780;927
2;2022-03-15 09:00:00;2022-01-12;VR01;Groningen;2980;853
2;2022-03-15 09:00:00;2022-01-13;VR01;Groningen;3079;932
2;2022-03-15 09:00:00;2022-01-14;VR01;Groningen;3133;980
2;2022-03-15 09:00:00;2022-01-15;VR01;Groningen;2673;876
2;2022-03-15 09:00:00;2022-01-16;VR01;Groningen;2713;1049
2;2022-03-15 09:00:00;2022-01-17;VR01;Groningen;3717;1478
2;2022-03-15 09:00:00;2022-01-18;VR01;Groningen;3839;1465
2;2022-03-15 09:00:00;2022-01-19;VR01;Groningen;3982;1435
2;2022-03-15 09:00:00;2022-01-20;VR01;Groningen;4033;1568
2;2022-03-15 09:00:00;2022-01-21;VR01;Groningen;4155;1692
2;2022-03-15 09:00:00;2022-01-22;VR01;Groningen;3561;1336
2;2022-03-15 09:00:00;2022-01-23;VR01;Groningen;3772;1554
2;2022-03-15 09:00:00;2022-01-24;VR01;Groningen;4754;2142
2;2022-03-15 09:00:00;2022-01-25;VR01;Groningen;5214;2374
2;2022-03-15 09:00:00;2022-01-26;VR01;Groningen;4688;2113
2;2022-03-15 09:00:00;2022-01-27;VR01;Groningen;4680;2383
2;2022-03-15 09:00:00;2022-01-28;VR01;Groningen;4538;2389
2;2022-03-15 09:00:00;2022-01-29;VR01;Groningen;3763;2132
2;2022-03-15 09:00:00;2022-01-30;VR01;Groningen;4015;2352
2;2022-03-15 09:00:00;2022-01-31;VR01;Groningen;4572;2586
2;2022-03-15 09:00:00;2022-02-01;VR01;Groningen;4472;2550
2;2022-03-15 09:00:00;2022-02-02;VR01;Groningen;4624;2474
2;2022-03-15 09:00:00;2022-02-03;VR01;Groningen;4563;2576
2;2022-03-15 09:00:00;2022-02-04;VR01;Groningen;4640;2577
2;2022-03-15 09:00:00;2022-02-05;VR01;Groningen;4419;2479
2;2022-03-15 09:00:00;2022-02-06;VR01;Groningen;4477;2501
2;2022-03-15 09:00:00;2022-02-07;VR01;Groningen;4659;2727
2;2022-03-15 09:00:00;2022-02-08;VR01;Groningen;4829;2663
2;2022-03-15 09:00:00;2022-02-09;VR01;Groningen;4750;2712
2;2022-03-15 09:00:00;2022-02-10;VR01;Groningen;4911;2769
2;2022-03-15 09:00:00;2022-02-11;VR01;Groningen;4941;2774
2;2022-03-15 09:00:00;2022-02-12;VR01;Groningen;4576;2665
2;2022-03-15 09:00:00;2022-02-13;VR01;Groningen;3761;2239
2;2022-03-15 09:00:00;2022-02-14;VR01;Groningen;4515;2461
2;2022-03-15 09:00:00;2022-02-15;VR01;Groningen;4132;2347
2;2022-03-15 09:00:00;2022-02-16;VR01;Groningen;3941;2237
2;2022-03-15 09:00:00;2022-02-17;VR01;Groningen;3326;1812
2;2022-03-15 09:00:00;2022-02-18;VR01;Groningen;2291;1318
2;2022-03-15 09:00:00;2022-02-19;VR01;Groningen;2476;1535
2;2022-03-15 09:00:00;2022-02-20;VR01;Groningen;2097;1273
2;2022-03-15 09:00:00;2022-02-21;VR01;Groningen;2858;1703
2;2022-03-15 09:00:00;2022-02-22;VR01;Groningen;2992;1853
2;2022-03-15 09:00:00;2022-02-23;VR01;Groningen;3010;1902
2;2022-03-15 09:00:00;2022-02-24;VR01;Groningen;2733;1684
2;2022-03-15 09:00:00;2022-02-25;VR01;Groningen;2410;1461
2;2022-03-15 09:00:00;2022-02-26;VR01;Groningen;2081;1329
2;2022-03-15 09:00:00;2022-02-27;VR01;Groningen;2430;1599
2;2022-03-15 09:00:00;2022-02-28;VR01;Groningen;3487;2238
2;2022-03-15 09:00:00;2022-03-01;VR01;Groningen;3587;2306
2;2022-03-15 09:00:00;2022-03-02;VR01;Groningen;3831;2541
2;2022-03-15 09:00:00;2022-03-03;VR01;Groningen;3727;2332
2;2022-03-15 09:00:00;2022-03-04;VR01;Groningen;3311;2037
2;2022-03-15 09:00:00;2022-03-05;VR01;Groningen;2675;1807
2;2022-03-15 09:00:00;2022-03-06;VR01;Groningen;2850;1858
2;2022-03-15 09:00:00;2022-03-07;VR01;Groningen;3654;2355
2;2022-03-15 09:00:00;2022-03-08;VR01;Groningen;4047;2585
2;2022-03-15 09:00:00;2022-03-09;VR01;Groningen;3953;2515
2;2022-03-15 09:00:00;2022-03-10;VR01;Groningen;3777;2381
2;2022-03-15 09:00:00;2022-03-11;VR01;Groningen;3287;2010
2;2022-03-15 09:00:00;2022-03-12;VR01;Groningen;2587;1721
2;2022-03-15 09:00:00;2022-03-13;VR01;Groningen;2807;1836
2;2022-03-15 09:00:00;2020-06-01;VR02;Fryslân;24;0
2;2022-03-15 09:00:00;2020-06-02;VR02;Fryslân;130;2
2;2022-03-15 09:00:00;2020-06-03;VR02;Fryslân;263;0
2;2022-03-15 09:00:00;2020-06-04;VR02;Fryslân;230;1
2;2022-03-15 09:00:00;2020-06-05;VR02;Fryslân;237;0
2;2022-03-15 09:00:00;2020-06-06;VR02;Fryslân;139;0
2;2022-03-15 09:00:00;2020-06-07;VR02;Fryslân;61;2
2;2022-03-15 09:00:00;2020-06-08;VR02;Fryslân;244;1
2;2022-03-15 09:00:00;2020-06-09;VR02;Fryslân;279;4
2;2022-03-15 09:00:00;2020-06-10;VR02;Fryslân;256;3
2;2022-03-15 09:00:00;2020-06-11;VR02;Fryslân;255;6
2;2022-03-15 09:00:00;2020-06-12;VR02;Fryslân;240;1
2;2022-03-15 09:00:00;2020-06-13;VR02;Fryslân;99;0
2;2022-03-15 09:00:00;2020-06-14;VR02;Fryslân;46;1
2;2022-03-15 09:00:00;2020-06-15;VR02;Fryslân;243;1
2;2022-03-15 09:00:00;2020-06-16;VR02;Fryslân;265;0
2;2022-03-15 09:00:00;2020-06-17;VR02;Fryslân;223;0
2;2022-03-15 09:00:00;2020-06-18;VR02;Fryslân;243;0
2;2022-03-15 09:00:00;2020-06-19;VR02;Fryslân;211;0
2;2022-03-15 09:00:00;2020-06-20;VR02;Fryslân;104;1
2;2022-03-15 09:00:00;2020-06-21;VR02;Fryslân;59;0
2;2022-03-15 09:00:00;2020-06-22;VR02;Fryslân;255;0
2;2022-03-15 09:00:00;2020-06-23;VR02;Fryslân;275;1
2;2022-03-15 09:00:00;2020-06-24;VR02;Fryslân;272;0
2;2022-03-15 09:00:00;2020-06-25;VR02;Fryslân;283;1
2;2022-03-15 09:00:00;2020-06-26;VR02;Fryslân;235;0
2;2022-03-15 09:00:00;2020-06-27;VR02;Fryslân;115;0
2;2022-03-15 09:00:00;2020-06-28;VR02;Fryslân;82;0
2;2022-03-15 09:00:00;2020-06-29;VR02;Fryslân;320;0
2;2022-03-15 09:00:00;2020-06-30;VR02;Fryslân;345;2
2;2022-03-15 09:00:00;2020-07-01;VR02;Fryslân;438;0
2;2022-03-15 09:00:00;2020-07-02;VR02;Fryslân;273;2
2;2022-03-15 09:00:00;2020-07-03;VR02;Fryslân;263;1
2;2022-03-15 09:00:00;2020-07-04;VR02;Fryslân;114;0
2;2022-03-15 09:00:00;2020-07-05;VR02;Fryslân;89;1
2;2022-03-15 09:00:00;2020-07-06;VR02;Fryslân;315;0
2;2022-03-15 09:00:00;2020-07-07;VR02;Fryslân;340;1
2;2022-03-15 09:00:00;2020-07-08;VR02;Fryslân;372;0
2;2022-03-15 09:00:00;2020-07-09;VR02;Fryslân;339;1
2;2022-03-15 09:00:00;2020-07-10;VR02;Fryslân;320;1
2;2022-03-15 09:00:00;2020-07-11;VR02;Fryslân;157;0
2;2022-03-15 09:00:00;2020-07-12;VR02;Fryslân;97;0
2;2022-03-15 09:00:00;2020-07-13;VR02;Fryslân;394;1
2;2022-03-15 09:00:00;2020-07-14;VR02;Fryslân;334;2
2;2022-03-15 09:00:00;2020-07-15;VR02;Fryslân;366;0
2;2022-03-15 09:00:00;2020-07-16;VR02;Fryslân;372;1
2;2022-03-15 09:00:00;2020-07-17;VR02;Fryslân;350;0
2;2022-03-15 09:00:00;2020-07-18;VR02;Fryslân;163;0
2;2022-03-15 09:00:00;2020-07-19;VR02;Fryslân;143;0
2;2022-03-15 09:00:00;2020-07-20;VR02;Fryslân;469;3
2;2022-03-15 09:00:00;2020-07-21;VR02;Fryslân;427;0
2;2022-03-15 09:00:00;2020-07-22;VR02;Fryslân;457;1
2;2022-03-15 09:00:00;2020-07-23;VR02;Fryslân;400;0
2;2022-03-15 09:00:00;2020-07-24;VR02;Fryslân;510;2
2;2022-03-15 09:00:00;2020-07-25;VR02;Fryslân;250;1
2;2022-03-15 09:00:00;2020-07-26;VR02;Fryslân;149;0
2;2022-03-15 09:00:00;2020-07-27;VR02;Fryslân;570;1
2;2022-03-15 09:00:00;2020-07-28;VR02;Fryslân;488;1
2;2022-03-15 09:00:00;2020-07-29;VR02;Fryslân;481;1
2;2022-03-15 09:00:00;2020-07-30;VR02;Fryslân;358;3
2;2022-03-15 09:00:00;2020-07-31;VR02;Fryslân;322;0
2;2022-03-15 09:00:00;2020-08-01;VR02;Fryslân;130;2
2;2022-03-15 09:00:00;2020-08-02;VR02;Fryslân;112;0
2;2022-03-15 09:00:00;2020-08-03;VR02;Fryslân;469;4
2;2022-03-15 09:00:00;2020-08-04;VR02;Fryslân;332;2
2;2022-03-15 09:00:00;2020-08-05;VR02;Fryslân;395;4
2;2022-03-15 09:00:00;2020-08-06;VR02;Fryslân;367;5
2;2022-03-15 09:00:00;2020-08-07;VR02;Fryslân;407;13
2;2022-03-15 09:00:00;2020-08-08;VR02;Fryslân;182;2
2;2022-03-15 09:00:00;2020-08-09;VR02;Fryslân;160;3
2;2022-03-15 09:00:00;2020-08-10;VR02;Fryslân;544;15
2;2022-03-15 09:00:00;2020-08-11;VR02;Fryslân;364;7
2;2022-03-15 09:00:00;2020-08-12;VR02;Fryslân;549;9
2;2022-03-15 09:00:00;2020-08-13;VR02;Fryslân;513;7
2;2022-03-15 09:00:00;2020-08-14;VR02;Fryslân;740;6
2;2022-03-15 09:00:00;2020-08-15;VR02;Fryslân;342;15
2;2022-03-15 09:00:00;2020-08-16;VR02;Fryslân;288;5
2;2022-03-15 09:00:00;2020-08-17;VR02;Fryslân;683;7
2;2022-03-15 09:00:00;2020-08-18;VR02;Fryslân;605;5
2;2022-03-15 09:00:00;2020-08-19;VR02;Fryslân;871;4
2;2022-03-15 09:00:00;2020-08-20;VR02;Fryslân;716;8
2;2022-03-15 09:00:00;2020-08-21;VR02;Fryslân;778;6
2;2022-03-15 09:00:00;2020-08-22;VR02;Fryslân;431;9
2;2022-03-15 09:00:00;2020-08-23;VR02;Fryslân;342;2
2;2022-03-15 09:00:00;2020-08-24;VR02;Fryslân;921;6
2;2022-03-15 09:00:00;2020-08-25;VR02;Fryslân;938;5
2;2022-03-15 09:00:00;2020-08-26;VR02;Fryslân;863;3
2;2022-03-15 09:00:00;2020-08-27;VR02;Fryslân;629;3
2;2022-03-15 09:00:00;2020-08-28;VR02;Fryslân;936;6
2;2022-03-15 09:00:00;2020-08-29;VR02;Fryslân;429;2
2;2022-03-15 09:00:00;2020-08-30;VR02;Fryslân;439;0
2;2022-03-15 09:00:00;2020-08-31;VR02;Fryslân;907;3
2;2022-03-15 09:00:00;2020-09-01;VR02;Fryslân;783;4
2;2022-03-15 09:00:00;2020-09-02;VR02;Fryslân;795;5
2;2022-03-15 09:00:00;2020-09-03;VR02;Fryslân;852;4
2;2022-03-15 09:00:00;2020-09-04;VR02;Fryslân;932;3
2;2022-03-15 09:00:00;2020-09-05;VR02;Fryslân;612;5
2;2022-03-15 09:00:00;2020-09-06;VR02;Fryslân;618;3
2;2022-03-15 09:00:00;2020-09-07;VR02;Fryslân;880;6
2;2022-03-15 09:00:00;2020-09-08;VR02;Fryslân;904;6
2;2022-03-15 09:00:00;2020-09-09;VR02;Fryslân;839;3
2;2022-03-15 09:00:00;2020-09-10;VR02;Fryslân;828;7
2;2022-03-15 09:00:00;2020-09-11;VR02;Fryslân;831;13
2;2022-03-15 09:00:00;2020-09-12;VR02;Fryslân;760;13
2;2022-03-15 09:00:00;2020-09-13;VR02;Fryslân;633;13
2;2022-03-15 09:00:00;2020-09-14;VR02;Fryslân;787;29
2;2022-03-15 09:00:00;2020-09-15;VR02;Fryslân;743;22
2;2022-03-15 09:00:00;2020-09-16;VR02;Fryslân;764;20
2;2022-03-15 09:00:00;2020-09-17;VR02;Fryslân;686;28
2;2022-03-15 09:00:00;2020-09-18;VR02;Fryslân;745;30
2;2022-03-15 09:00:00;2020-09-19;VR02;Fryslân;663;27
2;2022-03-15 09:00:00;2020-09-20;VR02;Fryslân;600;41
2;2022-03-15 09:00:00;2020-09-21;VR02;Fryslân;684;36
2;2022-03-15 09:00:00;2020-09-22;VR02;Fryslân;746;54
2;2022-03-15 09:00:00;2020-09-23;VR02;Fryslân;709;39
2;2022-03-15 09:00:00;2020-09-24;VR02;Fryslân;860;55
2;2022-03-15 09:00:00;2020-09-25;VR02;Fryslân;985;57
2;2022-03-15 09:00:00;2020-09-26;VR02;Fryslân;833;66
2;2022-03-15 09:00:00;2020-09-27;VR02;Fryslân;874;78
2;2022-03-15 09:00:00;2020-09-28;VR02;Fryslân;908;78
2;2022-03-15 09:00:00;2020-09-29;VR02;Fryslân;871;62
2;2022-03-15 09:00:00;2020-09-30;VR02;Fryslân;965;53
2;2022-03-15 09:00:00;2020-10-01;VR02;Fryslân;1004;68
